file_name,label,y,site_name,status,client_ip,orig_len,post_skip_len,valid_len,n_packets_raw,n_packets_used,seq_len,skip_n,base_seq_len_before_handshake_removal,handshake_len_packets,source_base_name,cache_build_note,pcapng_status,pcapng_preprocess_ms,pcapng_n_directions_read
mirror_sample_0420,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,800,800,506,800,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.064299959689379,526
mirror_sample_0421,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,791,791,506,791,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.214799989014864,526
mirror_sample_0422,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,3021,3021,506,3021,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.157000083476305,526
mirror_sample_0423,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,837,837,506,837,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.930300034582615,526
mirror_sample_0424,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,764,764,506,764,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.580499932169914,526
mirror_sample_0425,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,775,775,506,775,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.043300032615662,526
mirror_sample_0426,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,734,734,506,734,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.200799882411957,526
mirror_sample_0427,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,711,711,506,711,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.580799913033843,526
mirror_sample_0428,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,722,722,506,722,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.248700130730867,526
mirror_sample_0429,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,736,736,506,736,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.643500041216612,526
mirror_sample_0430,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,711,711,506,711,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.616299903020263,526
mirror_sample_0431,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,798,798,506,798,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.19940010458231,526
mirror_sample_0432,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,679,679,506,679,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.765399895608425,526
mirror_sample_0433,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,758,758,506,758,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.855200044810772,526
mirror_sample_0434,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,711,711,506,711,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.933399872854352,526
mirror_sample_0435,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,805,805,506,805,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.985600106418133,526
mirror_sample_0436,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,751,751,506,751,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.3436999917030334,526
mirror_sample_0437,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,773,773,506,773,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.22900009714067,526
mirror_sample_0438,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,684,684,506,684,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.731300080195069,526
mirror_sample_0439,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,744,744,506,744,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.896400125697255,526
mirror_sample_0440,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,729,729,506,729,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.0436999667435884,526
mirror_sample_0441,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,798,798,506,798,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.607799954712391,526
mirror_sample_0442,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,688,688,506,688,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.841799942776561,526
mirror_sample_0443,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,723,723,506,723,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.19309994019568,526
mirror_sample_0444,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,2130,2130,506,2130,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.954999873414636,526
mirror_sample_0445,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,999,999,506,999,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.219400024041533,526
mirror_sample_0446,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,703,703,506,703,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.8685999140143394,526
mirror_sample_0447,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,773,773,506,773,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.494299905374646,526
mirror_sample_0448,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,759,759,506,759,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.66160006262362,526
mirror_sample_0449,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,713,713,506,713,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.414399947971106,526
mirror_sample_0450,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,803,803,506,803,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.159099914133549,526
mirror_sample_0451,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,678,678,506,678,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.661999901756644,526
mirror_sample_0452,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,725,725,506,725,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.358799921348691,526
mirror_sample_0453,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,720,720,506,720,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.70379982329905,526
mirror_sample_0454,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,696,696,506,696,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,11.298299999907613,526
mirror_sample_0455,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,730,730,506,730,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.665500044822693,526
mirror_sample_0456,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,676,676,506,676,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.981199909001589,526
mirror_sample_0457,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,759,759,506,759,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.699800094589591,526
mirror_sample_0458,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,753,753,506,753,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.31780007481575,526
mirror_sample_0459,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,791,791,506,791,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.153900107368827,526
mirror_sample_0460,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,674,674,506,674,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.503200089558959,526
mirror_sample_0461,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,686,686,506,686,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.470799980685115,526
mirror_sample_0462,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,768,768,506,768,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.850500125437975,526
mirror_sample_0463,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,757,757,506,757,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.248799851164222,526
mirror_sample_0464,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,727,727,506,727,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.549700094386935,526
mirror_sample_0465,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,722,722,506,722,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.220099981874228,526
mirror_sample_0466,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,738,738,506,738,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,9.607599815353751,526
mirror_sample_0467,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,737,737,506,737,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.46450007520616,526
mirror_sample_0468,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,760,760,506,760,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.729199947789311,526
mirror_sample_0469,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,682,682,506,682,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.57580017670989,526
mirror_sample_0470,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,752,752,506,752,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.167099975049496,526
mirror_sample_0471,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,708,708,506,708,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.246199995279312,526
mirror_sample_0472,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,642,642,506,642,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.165400078520179,526
mirror_sample_0473,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,772,772,506,772,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,5.543499952182174,526
mirror_sample_0474,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,787,787,506,787,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,8.519999915733933,526
mirror_sample_0475,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,680,680,506,680,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.104199845343828,526
mirror_sample_0476,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,767,767,506,767,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.653100019320846,526
mirror_sample_0477,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,716,716,506,716,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.053100038319826,526
mirror_sample_0478,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,972,972,506,972,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.023500045761466,526
mirror_sample_0479,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,678,678,506,678,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.338600000366569,526
mirror_sample_0480,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,741,741,506,741,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,7.174500031396747,526
mirror_sample_0481,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,912,912,506,912,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.511099869385362,526
mirror_sample_0482,mirror,1,mirror_site_05,ok,CLIENT_IP_REDACTED,629,629,506,629,506,506,0,526,20,anonymized_direction_sequence_cache,"Post-handshake cache built as raw direction sequence[20:526], therefore fixed input length is 506.",ok,6.915800040587783,526
